LEAID,grad_rate
3616620,94.0
3616680,96.0
3616740,77.0
3616830,82.0
3616980,87.0
3617160,94.0
3617190,92.0
3617220,72.0
3617380,91.0
3617520,86.0
3617640,95.0
3617670,88.0
3617700,95.0
3617730,91.0
3617910,93.0
3618120,95.0
3618150,92.0
3618180,87.0
3618210,92.0
3618240,92.0
3618270,99.0
3618330,95.0
3618480,95.0
3618570,92.0
3618600,87.0
3618630,97.0
3618660,83.0
3618690,83.0
3618960,87.0
3619020,95.0
3619170,87.0
3619200,91.0
3619230,85.0
3619320,81.0
3619410,93.0
3619500,95.0
3619560,93.0
3619650,94.0
3619680,93.0
3619740,78.0
3619950,91.0
3620040,95.0
3620100,69.0
3620160,95.0
3620190,92.0
3620340,96.0
3620370,99.0
3620460,92.0
3620490,81.0
3620640,87.0
3620670,92.0
3620700,74.0
3620760,95.0
3620820,69.0
3620850,89.0
3620880,95.0
3620910,92.0
3621000,93.0
3621210,88.0
3621240,85.0
3621250,92.0
3621270,94.0
3621330,82.0
3621480,86.0
3621570,94.0
3621720,82.0
3621780,87.0
3621840,87.0
3621900,94.0
3622020,78.0
3622050,76.0
3622170,92.0
3622290,92.0
3622380,87.0
3622470,88.0
3622560,95.0
3622650,68.0
3622680,99.0
3622710,97.0
3622740,82.0
3622830,87.0
3622890,92.0
3622920,87.0
3623010,89.0
3623160,96.0
3623190,94.0
3623220,96.0
3623280,82.0
3623310,95.0
3623460,84.0
3623490,95.0
3623520,81.0
3623580,92.0
3623760,67.0
3624000,92.0
3624030,90.0
3624150,82.0
3624240,82.0
3624480,92.0
3624630,95.0
3624690,80.0
3624750,57.0
3624780,98.0
3624840,95.0
3624900,79.0
3624960,87.0
3624990,70.0
3625050,97.0
3625140,92.0
3625170,92.0
3625260,97.0
3625290,95.0
3625350,92.0
3625740,92.0
3625770,92.0
3625800,82.0
3625920,97.0
3625950,99.0
3625980,87.0
3626010,62.0
3626160,92.0
3626310,87.0
3626370,97.0
3626400,95.0
3626520,94.0
3626670,92.0
3626700,82.0
3626760,92.0
3626840,98.0
3626940,95.0
3627000,87.0
3627060,96.0
3627150,92.0
3627180,98.0
3627210,92.0
3627240,85.0
3627300,91.0
3627450,92.0
3627540,87.0
3627660,92.0
3627780,89.0
3627810,59.0
3628050,95.0
3628200,97.0
3628320,95.0
3628380,87.0
3628500,91.0
3628560,98.0
3628590,64.0
3628620,82.0
3628650,92.0
3628740,87.0
3628950,86.0
3629280,81.0
3629370,69.0
3629400,95.0
3629520,94.0
3629610,89.0
3629640,94.0
3629790,88.0
3629850,98.0
3629880,90.0
3629970,94.0
3630030,97.0
3630120,72.0
3630210,77.0
3630270,77.0
3630330,92.0
3630360,96.0
3630540,92.0
3630630,91.0
3630660,87.0
3630690,97.0
3630780,85.0
3630960,83.0
3631020,92.0
3631260,89.0
3631320,92.0
3631380,77.0
3631470,95.0
3631560,82.0
3631710,97.0
3631800,67.0
3631920,86.0
3631980,96.0
3700011,82.0
3700012,85.0
3700030,81.0
3700062,95.0
3700064,95.0
3700069,95.0
3700090,85.0
3700097,95.0
3700112,95.0
3700120,92.0
3700127,77.0
3700128,92.0
3700135,95.0
3700139,92.0
3700145,95.0
3700180,84.0
3700210,87.0
3700240,93.0
3700270,89.0
3700300,92.0
3700317,95.0
3700330,83.0
3700334,87.0
3700360,84.0
3700374,5.0
3700382,1.0
3700390,89.0
3700406,22.0
3700420,84.0
3700450,88.0
3700480,88.0
3700530,89.0
3700580,89.0
3700600,82.0
3700630,85.0
3700660,84.0
3700690,92.0
3700720,90.0
3700750,86.0
3700780,92.0
3700840,87.0
3700870,87.0
3700900,88.0
3700930,84.0
3700960,81.0
3701080,87.0
3701110,91.0
3701140,88.0
3701170,87.0
3701200,81.0
3701260,81.0
3701320,77.0
3701500,84.0
3701530,86.0
3701620,86.0
3701680,92.0
3701770,87.0
3701800,81.0
3701830,95.0
3701920,89.0
3701950,70.0
3702010,86.0
3702040,85.0
3702100,91.0
3702160,86.0
3702190,91.0
3702250,82.0
3702310,89.0
3702340,92.0
3702370,92.0
3702430,86.0
3702560,89.0
3702610,85.0
3702640,92.0
3702680,90.0
3702760,91.0
3702820,87.0
3702880,70.0
3702940,85.0
3702970,85.0
3703000,87.0
3703060,90.0
3703090,89.0
3703120,91.0
3703210,87.0
3703270,83.0
3703310,86.0
3703330,86.0
3703360,91.0
3703420,62.0
3703450,89.0
3703480,86.0
3703510,87.0
3703540,83.0
3703570,89.0
3703600,92.0
3703630,87.0
3703720,92.0
3703780,89.0
3703870,81.0
3703900,80.0
3703930,86.0
3703990,86.0
3704050,84.0
3704080,84.0
3704140,83.0
3704200,87.0
3704320,89.0
3704380,83.0
3704410,92.0
3704440,77.0
3704500,82.0
3704530,86.0
3704620,93.0
3704650,82.0
3704720,89.0
3704740,72.0
3704800,72.0
3704830,90.0
3704880,83.0
3704920,92.0
3704950,88.0
3705020,78.0
3705040,88.0
3705070,92.0
3800014,89.0
3800021,87.0
3800038,91.0
3802530,82.0
3805040,87.0
3806780,84.0
3808130,86.0
3811820,79.0
3813030,86.0
3819410,87.0
3819880,84.0
3900042,92.0
3900052,17.0
3900053,12.0
3900079,7.0
3900084,5.0
3900094,92.0
3900101,7.5
3900106,31.0
3900118,21.0
3900126,27.0
3900127,27.0
3900133,52.0
3900151,32.0
3900152,7.5
3900177,22.0
3900180,56.0
3900203,24.0
3900237,12.0
3900250,72.0
3900252,38.0
3900277,7.5
3900488,34.0
3900530,47.0
3900562,12.0
3901356,57.0
3901433,52.0
3901450,21.0
3901534,32.0
3904348,78.0
3904349,85.0
3904350,87.0
3904351,72.0
3904352,90.0
3904353,69.0
3904354,98.0
3904355,95.0
3904358,87.0
3904359,92.0
3904360,92.0
3904362,95.0
3904363,90.0
3904364,95.0
3904365,92.0
3904366,96.0
3904367,92.0
3904368,87.0
3904369,82.0
3904371,78.0
3904373,91.0
3904374,80.0
3904375,74.0
3904376,92.0
3904377,92.0
3904378,75.0
3904379,85.0
3904380,73.0
3904381,82.0
3904382,87.0
3904383,80.0
3904384,67.0
3904386,91.0
3904387,93.0
3904389,90.0
3904390,66.0
3904391,87.0
3904393,92.0
3904394,85.0
3904395,70.0
3904396,90.0
3904397,92.0
3904399,87.0
3904400,94.0
3904401,92.0
3904402,92.0
3904403,87.0
3904404,86.0
3904405,86.0
3904406,95.0
3904408,88.0
3904409,88.0
3904410,78.0
3904411,87.0
3904412,92.0
3904413,95.0
3904415,90.0
3904416,91.0
3904418,89.0
3904419,86.0
3904420,89.0
3904421,97.0
3904422,65.0
3904424,86.0
3904425,82.0
3904426,65.0
3904427,92.0
3904428,95.0
3904429,77.0
3904430,92.0
3904431,95.0
3904433,82.0
3904434,87.0
3904435,91.0
3904436,94.0
3904437,91.0
3904438,95.0
3904439,93.0
3904440,83.0
3904441,76.0
3904443,87.0
3904445,80.0
3904447,77.0
3904448,85.0
3904449,87.0
3904450,95.0
3904451,77.0
3904452,89.0
3904453,93.0
3904454,95.0
3904455,92.0
3904456,94.0
3904457,82.0
3904458,95.0
3904460,86.0
3904461,87.0
3904463,88.0
3904464,76.0
3904465,92.0
3904467,83.0
3904468,74.0
3904469,92.0
3904470,96.0
3904472,87.0
3904474,82.0
3904475,93.0
3904476,87.0
3904479,82.0
3904480,87.0
3904481,66.0
3904482,95.0
3904483,91.0
3904484,91.0
3904485,92.0
3904486,94.0
3904487,89.0
3904488,95.0
3904489,91.0
3904490,68.0
3904492,93.0
3904493,96.0
3904494,77.0
3904495,92.0
3904498,80.0
3904499,76.0
3904500,87.0
3904502,87.0
3904504,87.0
3904505,83.0
3904506,93.0
3904507,73.0
3904508,92.0
3904509,92.0
3904510,87.0
3904511,85.0
3904513,90.0
3904514,95.0
3904515,75.0
3904516,85.0
3904517,87.0
3904519,94.0
3904524,92.0
3904527,92.0
3904528,95.0
3904529,95.0
3904531,95.0
3904539,98.0
3904540,92.0
3904542,95.0
3904543,95.0
3904547,94.0
3904549,95.0
3904550,98.0
3904551,87.0
3904555,87.0
3904557,92.0
3904558,94.0
3904560,92.0
3904561,92.0
3904563,95.0
3904564,87.0
3904576,87.0
3904577,87.0
3904579,89.0
3904585,92.0
3904586,92.0
3904587,92.0
3904588,87.0
3904590,87.0
3904599,92.0
3904601,92.0
3904606,83.0
3904609,92.0
3904610,90.0
3904611,94.0
3904612,92.0
3904614,97.0
3904615,89.0
3904619,87.0
3904623,82.0
3904624,78.0
3904625,94.0
3904626,95.0
3904628,87.0
3904630,95.0
3904631,95.0
3904632,87.0
3904634,92.0
3904635,87.0
3904638,92.0
3904639,95.0
3904640,87.0
3904642,92.0
3904645,95.0
3904648,92.0
3904657,90.0
3904660,98.0
3904674,98.0
3904675,92.0
3904676,96.0
3904678,95.0
3904681,95.0
3904682,92.0
3904684,87.0
3904686,95.0
3904687,87.0
3904688,95.0
3904689,94.0
3904694,95.0
3904695,89.0
3904696,90.0
3904697,79.0
3904699,99.0
3904700,92.0
3904701,89.0
3904702,93.0
3904704,95.0
3904705,95.0
3904709,92.0
3904716,82.0
3904718,94.0
3904719,97.0
3904722,95.0
3904724,95.0
3904726,92.0
3904727,93.0
3904730,77.0
3904733,82.0
3904734,95.0
3904736,86.0
3904737,88.0
3904738,86.0
3904739,92.0
3904763,92.0
3904769,82.0
3904778,92.0
3904779,77.0
3904780,92.0
3904788,93.0
3904790,95.0
3904792,92.0
3904793,92.0
3904794,92.0
3904795,92.0
3904798,92.0
3904799,87.0
3904800,87.0
3904801,92.0
3904802,92.0
3904803,92.0
3904804,94.0
3904807,87.0
3904808,92.0
3904811,97.0
3904812,93.0
3904813,87.0
3904815,92.0
3904816,92.0
3904817,93.0
3904820,97.0
3904822,90.0
3904823,87.0
3904826,92.0
3904827,87.0
3904829,91.0
3904830,95.0
3904831,97.0
3904834,95.0
3904836,95.0
3904838,92.0
3904842,95.0
3904844,95.0
3904846,92.0
3904847,92.0
3904848,87.0
3904849,98.0
3904852,77.0
3904861,87.0
3904862,95.0
3904865,77.0
3904867,87.0
3904869,82.0
3904870,79.0
3904872,93.0
3904873,72.0
3904874,95.0
3904875,87.0
3904877,77.0
3904880,87.0
3904883,92.0
3904884,87.0
3904885,92.0
3904887,94.0
3904888,95.0
3904892,95.0
3904894,92.0
3904905,87.0
3904908,92.0
3904909,87.0
3904910,87.0
3904913,95.0
3904914,92.0
3904917,97.0
3904918,92.0
3904919,92.0
3904920,87.0
3904922,95.0
3904923,87.0
3904924,87.0
3904928,87.0
3904937,95.0
3904941,92.0
3904943,96.0
3904945,91.0
3904947,92.0
3904953,92.0
3904954,87.0
3904962,87.0
3904963,77.0
3904965,95.0
3904966,95.0
3904983,92.0
3904984,95.0
3904985,94.0
3904986,96.0
3904987,97.0
3904988,91.0
3904989,95.0
3904990,96.0
3904992,94.0
3904993,84.0
3904995,95.0
3904997,92.0
3904998,93.0
3904999,87.0
3905000,92.0
3905001,94.0
3905002,93.0
3905004,97.0
3905005,96.0
3905006,95.0
3905007,98.0
3905013,92.0
3905016,89.0
3905018,95.0
3905027,92.0
3905028,92.0
3905030,95.0
3905033,92.0
3905039,87.0
3905041,95.0
3905042,97.0
3905043,93.0
3905044,95.0
3905045,94.0
3905046,92.0
3905053,95.0
3905056,87.0
3905059,87.0
3905067,95.0
3905069,92.0
3905072,92.0
3906190,85.0
3906568,82.0
3910000,90.0
3910003,79.0
3910004,95.0
3910006,92.0
3910009,87.0
3910010,82.0
3910011,82.0
3910012,89.0
3910014,88.0
3910015,77.0
3910016,87.0
3910017,85.0
3910018,92.0
3910019,88.0
3910020,92.0
3910023,92.0
3910024,92.0
3910025,87.0
3910029,94.0
3910030,92.0
3910032,92.0
4000768,27.0
4000777,46.0
4000778,58.0
4000783,92.0
4000784,92.0
4000786,57.0
4000796,84.0
4000800,58.0
4002430,87.0
4002850,67.0
4003000,77.0
4003180,6.0
4003630,73.0
4003810,95.0
4004020,92.0
4004110,92.0
4004500,92.0
4004630,87.0
4004680,77.0
4005400,87.0
4005460,77.0
4005490,89.0
4005520,92.0
4006120,95.0
4006870,77.0
4007350,77.0
4007560,77.0
4007620,92.0
4007740,80.0
4008040,82.0
4008070,87.0
4008370,90.0
4008850,92.0
4009240,92.0
4009570,94.0
4010290,80.0
4010350,87.0
4010590,93.0
4010650,86.0
4010710,95.0
4010740,82.0
4010920,85.0
4011970,51.0
4012720,87.0
4013530,82.0
4013560,68.0
4013590,60.0
4013890,82.0
4014520,95.0
4015370,82.0
4015480,92.0
4015690,77.0
4015720,89.0
4017250,81.0
4017880,82.0
4018000,67.0
4018090,92.0
4018700,77.0
4018840,87.0
4019080,82.0
4019440,77.0
4019860,67.0
4019950,96.0
4020250,85.0
4020880,92.0
4020970,76.0
4021000,96.0
4021510,92.0
4021630,80.0
4021720,88.0
4022770,67.0
4022800,72.0
4023040,87.0
4023280,92.0
4023550,82.0
4023970,92.0
4024240,92.0
4024690,93.0
4024870,82.0
4025200,87.0
4025230,87.0
4025290,81.0
4026790,72.0
4026880,80.0
4026910,86.0
4027300,82.0
4027390,87.0
4027570,77.0
4027750,83.0
4028650,82.0
4028680,87.0
4028710,82.0
4029160,87.0
4029380,90.0
4029610,92.0
4030240,75.0
4030420,95.0
4030600,89.0
4030870,82.0
4031290,67.0
4031350,87.0
4032070,87.0
4032370,72.0
4033180,87.0
4033480,94.0
4100020,87.0
4100023,84.0
4100043,27.0
4100048,75.0
4101120,86.0
4101560,86.0
4101620,77.0
4101710,79.0
4101920,86.0
4101980,82.0
4102040,66.0
4102310,72.0
4102640,87.0
4102780,87.0
4102800,72.0
4102840,82.0
4102940,83.0
4103390,62.0
4103420,92.0
4103480,87.0
4103660,65.0
4103720,78.0
4103860,76.0
4103940,76.0
4104500,72.0
4104700,62.0
4104740,74.0
4104950,62.0
4105100,77.0
4105160,80.0
4105610,87.0
4105910,73.0
4106000,73.0
4106300,74.0
4106510,86.0
4106740,77.0
4106900,75.0
4106930,82.0
4107020,79.0
4107080,63.0
4107200,87.0
4107230,93.0
4107380,77.0
4107500,82.0
4108010,91.0
4108040,81.0
4108100,59.0
4108160,82.0
4108280,22.0
4108310,77.0
4108520,82.0
4108720,84.0
4108820,55.0
4108830,85.0
4108880,82.0
4109270,87.0
4109330,85.0
4109480,79.0
4109510,81.0
4109600,87.0
4109630,77.0
4110040,80.0
4110350,83.0
4110520,68.0
4110710,62.0
4110820,77.0
4110890,82.0
4110980,92.0
4111100,72.0
4111290,97.0
4111450,90.0
4111490,87.0
4111580,76.0
4111610,77.0
4111670,73.0
4111720,74.0
4111940,82.0
4111970,72.0
4112240,87.0
4112320,82.0
4112600,82.0
4113170,95.0
4113490,67.0
4113530,89.0
4200013,87.0
4200036,92.0
4200038,87.0
4200051,95.0
4200053,92.0
4200061,95.0
4200071,50.0
4200074,99.0
4200075,95.0
4200076,92.0
4200077,95.0
4200079,92.0
4200088,78.0
4200091,54.0
4200094,95.0
4200099,95.0
4200107,95.0
4200115,57.0
4200119,66.0
4200125,62.0
4200127,76.0
4200128,52.0
4200140,49.0
4200143,95.0
4200144,87.0
4200145,92.0
4200824,92.0
4200843,69.0
4200848,52.0
4200851,83.0
4200856,72.0
4200882,42.0
4200886,87.0
4202010,94.0
4202040,92.0
4202100,92.0
4202280,72.0
4202340,85.0
4202400,98.0
4202440,87.0
4202490,92.0
4202590,88.0
4202600,95.0
4202670,87.0
4202790,94.0
4202850,98.0
4202910,95.0
4202970,90.0
4203000,84.0
4203120,92.0
4203180,92.0
4203210,92.0
4203240,91.0
4203330,79.0
4203450,92.0
4203480,87.0
4203510,97.0
4203570,81.0
4203630,82.0
4203660,94.0
4203688,96.0
4203750,92.0
4203840,95.0
4203870,88.0
4203960,94.0
4204020,87.0
4204050,92.0
4204080,82.0
4204140,95.0
4204230,86.0
4204500,92.0
4204530,95.0
4204590,88.0
4204740,95.0
4204860,92.0
4204890,94.0
4204980,92.0
4205010,89.0
4205040,92.0
4205160,92.0
4205190,93.0
4205310,96.0
4205340,95.0
4205370,92.0
4205400,86.0
4205430,92.0
4205460,94.0
4205490,94.0
4205550,84.0
4205640,87.0
4205700,97.0
4205730,95.0
4205760,87.0
4205860,36.0
4205880,92.0
4205910,84.0
4206150,87.0
4206240,84.0
4206270,93.0
4206360,77.0
4206365,95.0
4206480,93.0
4206550,90.0
4206590,87.0
4206660,79.0
4206780,93.0
4206840,88.0
4206860,87.0
4206960,97.0
4207080,91.0
4207110,95.0
4207200,94.0
4207230,93.0
4207290,92.0
4207320,95.0
4207385,98.0
4207530,91.0
4207540,92.0
4207560,92.0
4207590,96.0
4207650,89.0
4207680,85.0
4207710,97.0
4207830,89.0
4207980,92.0
4208060,87.0
4208460,92.0
4208490,95.0
4208550,93.0
4208580,89.0
4208670,83.0
4208790,92.0
4208820,92.0
4208850,88.0
4209090,95.0
4209120,91.0
4209240,95.0
4209270,88.0
4209300,74.0
4209480,90.0
4209570,95.0
4209600,92.0
4209780,95.0
4209940,95.0
4209990,95.0
4210070,98.0
4210110,92.0
4210200,92.0
4210230,96.0
4210380,92.0
4210440,95.0
4210590,97.0
4210620,89.0
4210650,92.0
4210710,95.0
4210740,92.0
4210860,89.0
4210870,95.0
4210920,87.0
4210950,86.0
4210980,95.0
4211010,93.0
4211160,95.0
4211220,87.0
4211340,92.0
4211400,99.0
4211420,87.0
4211450,87.0
4211490,92.0
4211580,65.0
4211610,96.0
4211670,96.0
4211700,77.0
4211730,92.0
4211760,91.0
4211790,92.0
4211820,92.0
4211880,77.0
4211940,97.0
4212030,92.0
4212090,95.0
4212150,89.0
4212170,85.0
4212480,87.0
4212540,87.0
4212600,92.0
4212690,93.0
4212725,93.0
4212750,92.0
4212840,90.0
4212930,95.0
4213020,92.0
4213050,92.0
4213080,95.0
4213110,91.0
4213140,77.0
4213320,91.0
4213390,92.0
4213440,68.0
4213500,92.0
4213590,95.0
4213710,95.0
4213770,92.0
4213980,95.0
4214100,95.0
4214160,97.0
4214190,95.0
4214250,93.0
4214310,92.0
4214550,91.0
4214580,92.0
4214730,92.0
4214760,92.0
4214790,99.0
4214880,95.0
4214940,83.0
4215030,94.0
4215120,95.0
4215170,87.0
4215210,92.0
4215240,92.0
4215290,91.0
4215330,92.0
4215480,87.0
4215540,95.0
4215720,97.0
4215750,87.0
4215810,95.0
4215830,95.0
4215990,82.0
4216020,92.0
4216110,97.0
4216170,92.0
4216200,92.0
4216290,77.0
4216380,95.0
4216410,92.0
4216440,95.0
4216500,84.0
4216530,92.0
4216620,92.0
4216740,77.0
4216860,87.0
4216980,80.0
4217010,92.0
4217160,92.0
4217220,95.0
4217280,95.0
4217310,92.0
4217370,89.0
4217430,92.0
4217520,87.0
4217640,87.0
4217670,95.0
4217730,92.0
4217760,94.0
4217850,95.0
4217880,95.0
4217940,95.0
4218030,89.0
4218090,92.0
4218150,95.0
4218270,96.0
4218300,92.0
4218330,95.0
4218360,92.0
4218390,93.0
4218450,87.0
4218510,95.0
4218570,87.0
4218580,96.0
4218590,83.0
4218630,90.0
4218660,98.0
4218740,96.0
4218750,93.0
4218810,92.0
4218840,95.0
4218900,87.0
4218930,97.0
4218960,99.0
4218990,63.0
4219020,92.0
4219050,92.0
4219140,87.0
4219170,79.0
4219200,88.0
4219290,88.0
4219350,96.0
4219470,93.0
4219500,93.0
4219650,93.0
4219680,66.0
4219710,86.0
4219800,92.0
4219860,95.0
4219890,93.0
4219920,98.0
4220040,67.0
4220100,91.0
4220220,95.0
4220250,95.0
4220370,90.0
4220400,94.0
4220550,96.0
4220580,94.0
4220640,92.0
4220730,92.0
4220910,95.0
4220970,92.0
4221090,79.0
4221120,87.0
4221150,95.0
4221200,92.0
4221240,82.0
4221330,92.0
4221420,92.0
4221540,77.0
4221570,88.0
4221660,92.0
4221810,84.0
4221840,92.0
4221870,91.0
4221910,87.0
4221930,94.0
4222050,92.0
4222060,92.0
4222170,92.0
4222260,95.0
4222350,95.0
4222370,87.0
4222380,93.0
4222400,81.0
4222410,95.0
4222440,96.0
4222470,92.0
4222530,95.0
4222560,96.0
4222590,93.0
4222600,96.0
4222620,92.0
4222740,87.0
4222770,95.0
4222790,87.0
4222860,88.0
4223010,95.0
4223040,87.0
4223220,87.0
4223250,82.0
4223490,92.0
4223550,92.0
4223640,98.0
4223760,91.0
4223790,82.0
4223820,92.0
4223850,92.0
4224000,89.0
4224030,92.0
4224150,80.0
4224210,96.0
4224300,87.0
4224320,83.0
4224360,87.0
4224390,98.0
4224480,92.0
4224510,97.0
4224540,92.0
4224570,96.0
4224650,92.0
4224750,93.0
4224790,96.0
4224820,88.0
4224870,92.0
4224960,97.0
4224970,89.0
4224990,82.0
4225080,95.0
4225110,90.0
4225170,87.0
4225200,93.0
4225290,96.0
4225590,96.0
4225680,90.0
4225740,87.0
4225830,90.0
4225870,92.0
4225950,89.0
4225980,95.0
4226010,92.0
4226070,92.0
4226130,95.0
4226250,94.0
4226300,85.0
4226390,73.0
4226460,82.0
4226520,87.0
4226550,95.0
4226580,94.0
4226730,87.0
4226760,95.0
4226810,94.0
4226820,59.0
4226850,94.0
4280090,98.0
4280220,92.0
4400003,92.0
4400004,92.0
4400030,97.0
4400065,86.0
4400090,82.0
4400120,77.0
4400150,88.0
4400210,92.0
4400240,86.0
4400270,82.0
4400300,95.0
4400330,86.0
4400360,95.0
4400420,92.0
4400540,92.0
4400570,87.0
4400630,87.0
4400660,87.0
4400720,82.0
4400750,89.0
4400780,86.0
4400810,82.0
4400840,79.0
4400870,95.0
4400900,75.0
4400960,92.0
4400990,92.0
4401020,94.0
4401050,87.0
4401110,83.0
4401140,85.0
4401170,82.0
4401200,72.0
4500001,1.0
4500002,92.0
4500690,84.0
4500720,89.0
4500750,72.0
4500780,90.0
4500810,84.0
4500840,92.0
4500870,85.0
4500900,83.0
4500930,77.0
4501080,82.0
4501110,86.0
4501170,84.0
4501250,87.0
4501440,84.0
4501500,83.0
4501530,84.0
4501560,83.0
4501770,80.0
4501830,85.0
4501860,88.0
4501920,86.0
4501950,87.0
4502010,89.0
4502070,86.0
4502100,86.0
4502130,82.0
4502190,75.0
4502250,87.0
4502280,86.0
4502310,84.0
4502340,82.0
4502400,92.0
4502430,87.0
4502490,82.0
4502520,72.0
4502550,86.0
4502580,83.0
4502610,80.0
4502640,78.0
4502670,92.0
4502700,90.0
4502730,78.0
4502760,82.0
4502790,76.0
4502820,91.0
4502970,80.0
4503030,88.0
4503060,84.0
4503150,77.0
4503180,81.0
4503210,85.0
4503330,84.0
4503360,78.0
4503390,87.0
4503420,1.0
4503460,77.0
4503480,91.0
4503510,87.0
4503540,84.0
4503570,83.0
4503600,87.0
4503630,89.0
4503660,86.0
4503750,76.0
4503780,81.0
4503810,85.0
4503840,91.0
4503870,83.0
4503900,94.0
4503901,64.0
4503902,81.0
4503904,95.0
4503907,95.0
4503908,75.0
4602070,88.0
4605610,92.0
4607950,96.0
4608520,87.0
4612300,32.0
4619410,92.0
4631350,89.0
4631710,95.0
4635480,67.0
4636990,92.0
4641300,67.0
4648390,92.0
4655260,82.0
4659820,75.0
4666270,84.0
4666930,92.0
4669930,82.0
4672090,62.0
4676620,87.0
4680430,95.0
4700001,95.0
4700060,95.0
4700090,96.0
4700144,92.0
4700147,54.0
4700148,79.0
4700149,95.0
4700150,89.0
4700151,94.0
4700152,97.0
4700153,97.0
4700180,91.0
4700240,95.0
4700270,92.0
4700300,94.0
4700330,92.0
4700360,93.0
4700420,92.0
4700450,92.0
4700510,91.0
4700570,91.0
4700600,95.0
4700630,93.0
4700690,94.0
4700750,92.0
4700780,93.0
4700850,98.0
4700900,92.0
4700960,92.0
4700990,92.0
4701020,94.0
4701050,95.0
4701080,87.0
4701110,92.0
4701170,93.0
4701290,91.0
4701400,94.0
4701410,93.0
4701440,97.0
4701470,93.0
4701500,98.0
4701530,92.0
4701590,87.0
4701650,84.0
4701680,92.0
4701740,97.0
4701770,92.0
4701800,95.0
4701830,94.0
4701860,91.0
4701980,92.0
4702070,92.0
4702100,95.0
4702130,93.0
4702160,95.0
4702190,96.0
4702220,90.0
4702310,98.0
4702340,96.0
4702400,92.0
4702430,87.0
4702490,95.0
4702520,95.0
4702550,88.0
4702580,86.0
4702640,87.0
4702670,95.0
4702700,97.0
4702760,88.0
4702790,95.0
4702820,93.0
4702880,95.0
4702910,95.0
4702970,95.0
4703000,90.0
4703030,94.0
4703090,99.0
4703180,80.0
4703240,88.0
4703270,87.0
4703330,92.0
4703450,95.0
4703480,90.0
4703510,91.0
4703590,94.0
4703600,95.0
4703690,96.0
4703720,95.0
4703750,92.0
4703780,90.0
4703870,94.0
4703960,95.0
4703990,95.0
4704020,94.0
4704080,97.0
4704200,88.0
4704230,92.0
4704260,92.0
4704290,92.0
4704350,96.0
4704380,93.0
4704440,95.0
4704470,93.0
4704500,92.0
4704530,96.0
4704550,96.0
4800004,43.0
4800008,98.0
4800009,95.0
4800010,89.0
4800011,95.0
4800016,42.0
4800020,77.0
4800030,97.0
4800055,99.0
4800075,26.0
4800115,72.0
4800133,77.0
4800163,93.0
4800174,67.0
4800179,95.0
4800202,35.0
4800204,95.0
4800205,60.0
4800207,54.0
4800209,94.0
4800210,97.0
4800211,99.0
4800235,87.0
4800236,36.0
4800241,97.0
4800264,92.0
4800266,95.0
4800271,99.0
4800274,95.0
4800292,95.0
4801405,95.0
4801440,97.0
4801448,27.0
4807350,91.0
4807440,91.0
4807470,95.0
4807590,97.0
4807710,79.0
4807780,99.0
4807800,85.0
4807830,90.0
4807890,96.0
4808090,94.0
4808130,89.0
4808190,95.0
4808280,95.0
4808310,95.0
4808340,93.0
4808550,93.0
4808580,92.0
4808670,95.0
4808700,86.0
4808870,94.0
4808880,95.0
4808910,95.0
4808940,92.0
4809200,97.0
4809360,87.0
4809450,98.0
4809570,95.0
4809630,91.0
4809670,83.0
4809720,92.0
4809810,95.0
4809860,95.0
4810200,87.0
4810230,92.0
4810260,95.0
4810710,99.0
4810800,92.0
4810890,97.0
4810990,95.0
4811190,86.0
4811220,87.0
4811280,93.0
4811310,96.0
4811340,92.0
4811460,95.0
4811580,92.0
4811610,95.0
4811640,95.0
4811680,92.0
4811700,96.0
4811790,84.0
4812060,95.0
4812120,88.0
4812180,94.0
4812220,95.0
4812390,95.0
4812420,96.0
4812460,95.0
4812480,93.0
4812640,95.0
4812750,95.0
4812780,94.0
4812810,95.0
4812990,92.0
4813020,99.0
4813050,95.0
4813110,95.0
4813170,90.0
4813230,94.0
4813290,95.0
4813320,92.0
4813500,95.0
4813530,90.0
4813590,87.0
4813650,92.0
4813960,99.0
4814280,95.0
4814310,92.0
4814370,82.0
4814430,93.0
4814520,87.0
4814670,93.0
4814700,92.0
4814730,95.0
4814820,95.0
4814850,95.0
4814970,92.0
4815000,93.0
4815180,98.0
4815210,98.0
4815240,93.0
4815270,89.0
4815330,93.0
4815400,87.0
4815510,98.0
4815750,89.0
4815910,93.0
4815930,92.0
4815960,95.0
4816110,93.0
4816200,95.0
4816230,87.0
4816410,96.0
4816500,96.0
4816530,88.0
4816620,90.0
4816710,92.0
4816740,95.0
4816770,95.0
4816860,91.0
4816950,92.0
4817040,95.0
4817070,86.0
4817390,85.0
4817610,98.0
4817640,92.0
4817700,95.0
4817730,92.0
4817760,98.0
4817850,90.0
4818000,82.0
4818060,91.0
4818150,87.0
4818180,88.0
4818210,95.0
4818280,97.0
4818300,84.0
4818360,91.0
4818540,95.0
4818720,95.0
4818810,94.0
4818900,87.0
4818940,95.0
4819080,92.0
4819170,95.0
4819350,92.0
4819380,89.0
4819560,97.0
4819650,95.0
4819700,86.0
4819830,97.0
4819840,96.0
4819950,97.0
4820010,98.0
4820160,95.0
4820190,92.0
4820220,92.0
4820250,89.0
4820280,85.0
4820340,92.0
4820500,95.0
4820600,96.0
